date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:08	8064/8064	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:10%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/06.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/063fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:08	4381/4381	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:11%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/07.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/073fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:08	7564/7564	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:11%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/08.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/083fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:09	6452/6452	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:11%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/09.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/098aee.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:09	205384/205384	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:11%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/10.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/103fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:10	23005/23005	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:12%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/11.svg?c1=%2338383B&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/11e29d.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:10	54655/54655	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:12%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/12.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/123fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:10	3911/3911	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:12%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/13.svg?c1=%2338383B&c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/136864.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:10	12998/12998	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:13%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Floats/14.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Floats/143fae.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:10	380/380	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:13%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/01.svg?c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/01d8be.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:11	145/145	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:13%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/02.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/02aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:11	509/509	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:13%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/02_001.svg?c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/02_0014269.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:11	142/142	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:13%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/03.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/03aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:11	141/141	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:14%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/04.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/04aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:12	152/152	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:14%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/04_001.svg?c3=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/04_001198d.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:12	444/444	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:14%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/05.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/05aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:12	432/432	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:14%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/06.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/06aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:12	590/590	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:14%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/06_001.svg?c3=%23f2f2f3&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/06_001f805.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:12	683/683	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:15%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/07.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/07aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:13	704/704	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:15%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_001.svg?c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_001d735.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:13	982/982	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:15%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_002.svg?c3=%23f2f2f3&c4=%2338383B&c5=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_002952a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:13	982/982	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:15%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_002.svg?c3=%2338383B&c4=%2338383B&c5=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/07_00274ff.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:13	169/169	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:16%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/08.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/08aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:13	274/274	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:16%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/09.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/096fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:14	176/176	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:16%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/09_001.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/09_001aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:14	432/432	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:16%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/10.svg?c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/10d8be.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:14	726/726	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:16%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/11.svg?c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/11d735.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:14	638/638	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:17%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/11_001.svg?c3=%23f2f2f3&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/11_001f805.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:15	460/460	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:17%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/12.svg?c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/12d735.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:15	736/736	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:17%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/13.svg?c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/13d735.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:15	441/441	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:17%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/14.svg?c4=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/145a12.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:15	636/636	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:18%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/14_001.svg?c3=%23FFFFFF&c4=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/14_001984f.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:16	149/149	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:18%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/15.svg?c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/15750f.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:16	719/719	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:18%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/16.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/16aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:16	1269/1269	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:18%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/17.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/17aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:16	619/619	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:18%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/18.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/18c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:16	159/159	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:19%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Origins/19.svg?c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Origins/19b3f6.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:17	45057/45057	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:19%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/01.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/016fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:17	46250/46250	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:19%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/01_001.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/01_0016fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:17	21858/21858	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:19%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/02.svg?c1=%2338383B&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/02b42a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:17	22661/22661	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:20%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/02_001.svg?c1=%2338383B&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/02_001b42a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:17	3316/3316	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:20%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/03.svg?c2=%23a1a1a1&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/0369ed.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:18	43335/43335	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:20%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/03_001.svg?c2=%23a1a1a1&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/03_001d8be.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:18	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:20%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/04.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/046fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:18	5280/5280	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:20%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/05.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/056fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:18	5483/5483	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:21%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/05_001.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/05_001c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:18	4262/4262	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:21%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/06.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/068aee.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:19	4414/4414	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:21%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/07.svg?c1=%2338383B&c2=%23a1a1a1&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/078aee.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:19	2170/2170	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:21%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/08.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/085afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:19	3170/3170	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:21%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/08_001.svg?c1=%2338383B&c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/08_0015afb.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:19	1060/1060	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:22%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/09.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/09c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:20	1124/1124	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:22%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/09_001.svg?c1=%2338383B	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/09_001c8f1.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:20	20509/20509	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:22%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Rainy/10.svg?c1=%2338383B&c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Rainy/10e29d.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:20	1974/1974	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:22%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/01.svg?c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/01750f.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:20	1402/1402	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:23%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/01_001.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/01_001aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:21	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:23%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/02.svg?c4=%23FFFFFF	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/02750f.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:21	1531/1531	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:23%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/02_001.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/02_001aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:21	2893/2893	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:23%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/03.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/0365e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:21	1141/1141	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:24%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/04.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/046fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:21	1221/1221	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:24%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/05.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/056fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:22	2589/2589	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:24%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/06.svg?c1=%2338383B&c3=%23f2f2f3&c4=%23FFFFFF&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/061fbc.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:22	2706/2706	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:24%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/06_001.svg?c1=%2338383B&c3=%23f2f2f3&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/06_001dc70.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:22	661/661	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:24%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/07.svg?c3=%23f2f2f3	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/07aae3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:22	2017/2017	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:25%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/08.svg?c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/083b2a.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:23	2719/2719	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:25%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/09.svg?c1=%2338383B&c5=%23202022	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/096fd3.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
00:48:23	2848/2848	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2011%20May%202025%2019:18:25%20GMT	https://srbooks.odoo.com/web_editor/shape/web_editor/Wavy/10.svg?c1=%2338383B&c2=%23a1a1a1	C:/Desktop/ODOO/srbooks.odoo.com/web_editor/shape/web_editor/Wavy/1065e2.svg	(from https://srbooks.odoo.com/web/assets/1/639e7f0/web.assets_frontend.min.css)
